sample_id,1-68,115,1855D,AF12,Actinomyces,Adlercreutzia,Akkermansia,Alistipes,Anaerococcus,Anaerofilum,Anaerofustis,Anaerorhabdus,Anaerostipes,Anaerotruncus,Atopobium,Bacillus,Bacteroides,Barnesiella,Bilophila,Blautia,Brachyspira,Bulleidia,Butyricicoccus,Butyricimonas,Campylobacter,Catenibacterium,Clostridium,Collinsella,Coprobacillus,Coprococcus,Corynebacterium,Defluviitalea,Dehalobacterium,Desulfovibrio,Dialister,Dorea,Eggerthella,Enterococcus,Epulopiscium,Escherichia,Eubacterium,Faecalibacterium,Finegoldia,Fusobacterium,Gardnerella,Holdemania,Lachnospira,Lactobacillus,Lactococcus,Lautropia,Leptotrichia,Megamonas,Megasphaera,Methanobrevibacter,Methanomassiliicoccus,Methanosphaera,Mitsuokella,Mobiluncus,Mogibacterium,Neisseria,Odoribacter,Oscillospira,Paludibacter,Parabacteroides,Paraprevotella,Parvimonas,Peptococcus,Peptoniphilus,Peptostreptococcus,Phascolarctobacterium,Porphyromonas,Prevotella,Proteus,Pyramidobacter,RFN20,Raphanus,Roseburia,Rothia,Ruminococcus,Selenomonas,Shuttleworthia,Slackia,Sneathia,Streptococcus,Succinatimonas,Sutterella,Turicibacter,Varibaculum,Veillonella,[Eubacterium],[Prevotella],[Ruminococcus],rc4-4,vadinCA11
8006_2,0.0,0.0,0.0,0.0,0.0,0.00040899795501022495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5761417859577367,0.0,0.0,0.017586912065439674,0.0,0.0,0.00518064076346285,0.011451942740286299,0.0,0.0,0.0,0.007770961145194275,0.0,2.05398773006135,0.0,0.0,0.0,0.0,0.025630538513974097,0.0190865712338105,0.0,0.0,0.0,0.0,0.0,0.3979550102249489,0.0,0.0,0.0,0.0,0.03844580777096114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057259713701431495,0.024539877300613498,0.0,0.1885480572597137,0.2249488752556237,0.0,0.0,0.0,0.0,0.0,0.0,0.24335378323108386,0.0,0.0,0.0,0.0,0.0,0.0,4.326380368098159,0.0,0.0,0.0,0.0,0.0,0.0,0.049625085207907295,0.0055896387184730745,0.0,0.0,0.0,0.0,0.024130879345603276,0.0008179959100204499,0.0
8006_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7406030565881867,0.0,0.0010326311441553077,0.006195786864931847,0.0,0.0,0.0,0.02643535729037588,0.0,0.0,0.0,0.012391573729863693,0.0,2.7137546468401488,0.0,0.0,0.0,0.0,0.10326311441553077,0.038207352333746385,0.0,0.0,0.0,0.0,0.0,0.41263940520446096,0.0,0.0,0.0,0.0,0.10491532424617928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055762081784386614,0.12804626187525817,0.0,0.06257744733581165,0.20156959933911606,0.0,0.0,0.0,0.0,0.0,0.0,0.29739776951672864,0.0,0.0,0.0,0.0,0.0,0.0,5.080545229244114,0.0,0.0,0.0,0.0,0.0,0.0,0.16191656340355223,0.0,0.0,0.0,0.0,0.0,0.03407682775712516,0.0,0.0
8006_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004027183488547697,0.0,0.0,0.0,1.038258243141203,0.0,0.0012584948401711553,0.010823055625471936,0.0,0.0,0.0020135917442738486,0.02819028441983388,0.0,0.0,0.0,0.012081550465643092,0.0,1.3048074502894538,0.0,0.0,0.0,0.0,0.010571356657437704,0.03397936068462119,0.0,0.0,0.0,0.0,0.0,0.5391391895293229,0.0,0.0,0.0,0.0,0.06594512962496854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015857034986156555,0.08557764913163857,0.0,0.14120312106720362,0.20387616410772716,0.0,0.0,0.0,0.0,0.0,0.0,0.14346841177951172,0.0,0.0,0.0,0.0,0.0,0.0,4.726403221746791,0.0,0.0,0.0,0.0,0.0,0.0,0.2501887742260257,0.0010067958721369243,0.0,0.0,0.0,0.0,0.0,0.0012584948401711553,0.0
8006_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04221792775382786,0.0,0.0,0.0,1.1953322431990487,0.0,0.0,0.012041028690352312,0.0,0.0,0.0016352014270848818,0.008324661810613945,0.0,0.0,0.0,0.0049056042812546455,0.0,2.9808235469005497,0.0,0.0,0.0,0.0,0.023784748030325552,0.014122194143005796,0.0,0.0,0.0,0.0,0.0,0.41920618403448784,0.0,0.0,0.0,0.0,0.09365244536940687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017838561022744163,0.01486546751895347,0.0,0.11639661067340568,0.23011743719339972,0.0,0.0,0.0,0.0,0.0,0.0,0.24305039393488925,0.0,0.0,0.0,0.0,0.0,0.0,3.23636093355136,0.0,0.0,0.0,0.0,0.0,0.0,0.20395421436004163,0.0,0.0,0.0,0.0,0.0,0.01293295674148952,0.0,0.0
8006_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004546746234725774,0.0,0.0,0.0,1.0721795964762717,0.0,0.0,0.014776925262858768,0.0,0.0,0.01250355214549588,0.0,0.0,0.0,0.0,0.013640238704177323,0.0,2.833759590792839,0.0,0.0,0.0,0.0,0.09718670076726342,0.04830917874396135,0.0,0.0,0.0,0.0,0.0,0.6487638533674339,0.0,0.0,0.0,0.0,0.05569764137539074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05683432793407218,0.0,0.03410059676044331,0.11878374538221086,0.0,0.0,0.0,0.0,0.0,0.0,0.17050298380221654,0.0,0.0,0.0,0.0,0.0,0.0,3.949701619778346,0.0,0.0,0.0,0.0,0.0,0.0,0.09349246945154874,0.0,0.0,0.0,0.0,0.0,0.02813299232736573,0.0,0.0
8006_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00672360530619662,0.0,0.0,0.0,1.2103398146465565,0.0,0.0007268762493185535,0.008722514991822642,0.0,0.0,0.00563329093221879,0.018171906232963837,0.0,0.0,0.0,0.008722514991822642,0.0,2.4908231873523534,0.0,0.0,0.0,0.0,0.013628929674722878,0.02544066872614937,0.0,0.0,0.0,0.0,0.0,0.5440668726149372,0.0,0.0,0.0,0.0,0.0648737052516809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007359622024350354,0.056332909322187895,0.0,0.0937670361620934,0.14555696892604034,0.0,0.0,0.0,0.0,0.0,0.0,0.22078866073051065,0.0,0.0,0.0,0.0,0.0,0.0,2.5704161366527347,0.0,0.0,0.0,0.0,0.0,0.0,0.2779393058331819,0.0007268762493185535,0.0,0.0,0.023623478102852986,0.0,0.0198982373250954,0.0009085953116481918,0.0
8006_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004683057367452751,0.0,0.0,0.0,1.9317611640742598,0.0,0.003177788927914367,0.008362602441879913,0.0,0.0,0.0036795450744271617,0.014718180297708647,0.0,0.0,0.0,0.01254390366281987,0.0,1.4480682388359258,0.0,0.0,0.0,0.0,0.018732229469811006,0.02759658805820371,0.0,0.0,0.0,0.0,0.0,0.6653286502759659,0.0,0.0,0.0,0.0,0.043485532697775546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095333667837431,0.08697106539555109,0.0,0.06422478675363773,0.16658304064224785,0.0,0.0,0.0,0.0,0.0,0.0,0.1254390366281987,0.0,0.0,0.0,0.0,0.0,0.0,2.660645592908513,0.0,0.0,0.0,0.0,0.0,0.0,0.8628533199531694,0.0030105368790767687,0.0,0.0,0.0,0.0,0.021073758153537382,0.0,0.0
8006_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041797283176593526,0.0,0.0,0.0,2.438423645320197,0.0,0.005373936408419167,0.025526197939991044,0.0,0.0,0.0034333482609344677,0.03522913867741454,0.0,0.0,0.0,0.004030452306314375,0.0,1.8513210927004031,0.0,0.0,0.0,0.0,0.009553664726078518,0.023137781758471414,0.0,0.0,0.0,0.0,0.0,0.43663233318405736,0.0,0.0,0.0,0.0,0.042692939244663386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00850873264666368,0.14031945066427826,0.0,0.1697268248992387,0.1588296760710554,0.0,0.0,0.0,0.0,0.0,0.0,0.05373936408419167,0.0,0.0,0.0,0.0,0.0,0.0,3.6599492461561427,0.0,0.0,0.0,0.0,0.0,0.0,0.3009404388714733,0.0,0.0,0.0,0.0,0.0,0.00850873264666368,0.0017913121361397223,0.0
8007_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012937468900315144,0.004312489633438381,0.0,0.0,1.6457123901144468,0.0,0.0026538397744236193,0.022889368054403714,0.0,0.0,0.0,0.059047934980925525,0.0,0.0,0.0,0.0,0.0026538397744236193,0.6508542046773926,0.0,0.0,0.0,0.0,0.0,0.03151434732128048,0.000829324929507381,0.0,0.0,0.0,0.0,0.3189583678885387,0.0,0.0,0.0,0.0013269198872118096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41797976447172003,0.0,0.05523304030519157,0.09487477193564439,0.0,0.0,0.0,0.0,0.012274008956709239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.692320451152762,0.0,0.0,0.0,0.0,0.0,0.0,0.06501907447337867,0.0,0.0,0.0,0.0,0.0,0.02040139326588157,0.00481008459114281,0.0
8007_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8344958782498415,0.0,0.0022194039315155357,0.025364616360177554,0.0,0.0,0.0,0.13316423589093215,0.0,0.0,0.009511731135066582,0.0,0.0,0.36525047558655677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28249841471147746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006341154090044388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228281547241598,0.0,0.0932149651236525,0.08370323398858592,0.0,0.0,0.0,0.0,0.008560558021559923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.677869372225745,0.0,0.0,0.0,0.0,0.0,0.0,0.28852251109701965,0.0,0.0,0.0,0.0,0.0,0.0,0.0009511731135066582,0.0
8007_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7259229534510434,0.0,0.002407704654895666,0.014044943820224719,0.0,0.0,0.0,0.07704654895666131,0.0,0.0,0.0,0.0,0.0,0.5850722311396469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3960674157303371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08828250401284109,0.0,0.08306581059390047,0.11637239165329052,0.0,0.0,0.0,0.0,0.0040128410914927765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.467897271268058,0.0,0.0,0.0,0.0,0.0,0.0,0.2865168539325843,0.0,0.0,0.0,0.0,0.0,0.03250401284109149,0.0,0.0
8007_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008729004099986774,0.0,0.0,0.0,1.8796455495304856,0.0,0.0022483798439359875,0.026451527575717497,0.0,0.0,0.0,0.0899351937574395,0.0,0.0,0.018516069303002248,0.0,0.0,0.5308821584446501,0.0,0.0,0.0,0.0,0.0,0.005951593704536438,0.0,0.0,0.0,0.0,0.0,0.2928184102631927,0.0,0.0,0.0,0.0018516069303002249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4047083719084777,0.0,0.16664462372702024,0.08014812855442402,0.0,0.0,0.0,0.0,0.008332231186351012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.159105938367941,0.0,0.0,0.0,0.0,0.0,0.0,0.09258034651501124,0.0,0.0,0.0,0.0019838645681788123,0.0,0.023012828990874222,0.0017193492924216373,0.0
8007_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008477842003853564,0.0,0.0,0.0,1.9202312138728324,0.0,0.002697495183044316,0.03275529865125241,0.0,0.0,0.0,0.09402697495183045,0.0,0.0,0.16570327552986513,0.0,0.0,1.26242774566474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4635838150289017,0.0,0.0,0.0,0.0030828516377649326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2543352601156069,0.0,0.06358381502890173,0.11406551059730251,0.0,0.0,0.0,0.0,0.006936416184971098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.789980732177264,0.0,0.0,0.0,0.0,0.0,0.0,0.13217726396917148,0.0,0.0,0.0,0.0,0.0,0.039306358381502884,0.0,0.0
8007_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.987169617654606,0.0,0.0010264305876315114,0.02771362586605081,0.0,0.0,0.0,0.025660764690787787,0.0,0.0,0.0,0.0,0.0,1.1131639722863742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2956120092378753,0.0,0.0,0.0,0.0007698229407236335,0.009237875288683603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15396458814472672,0.0,0.08622016936104696,0.25814729278932513,0.0,0.0,0.0,0.0,0.003079291762894534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.597125994354632,0.0,0.0,0.0,0.0,0.0,0.0,0.05927636643571978,0.0,0.0,0.0007698229407236335,0.0038491147036181675,0.0,0.04311008468052348,0.0,0.0
8007_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1152912621359223,0.0,0.0033097969991173876,0.04026919682259488,0.0,0.0,0.0,0.027802294792586054,0.0,0.0,0.019858781994704325,0.0,0.0,0.5838481906443072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24227714033539277,0.0,0.0,0.0,0.0006619593998234775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12135922330097088,0.0,0.1214695498676081,0.21359223300970873,0.0,0.0,0.0,0.0,0.0019858781994704323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28364960282436,0.0,0.0,0.0,0.0,0.0,0.0,0.04402030008826125,0.0,0.0,0.0005516328331862312,0.0,0.0,0.016879964695498677,0.0,0.0
8007_8,1.8601190476190478e-05,0.0003308080305466089,5.580357142857143e-05,0.0,7.374079738985972e-05,0.00021597353150743347,0.03601084639364421,0.0,0.0,0.0,0.0,0.0,0.006185269153593558,7.297139521307647e-05,0.0,0.0,1.7295311598241003,0.0003975306332429146,0.0032688790913412776,0.02450572669976052,0.0,0.0,0.0006257725490683233,0.03414276763681971,9.92063492063492e-05,0.007409205956795574,0.008561763811387731,0.006730802427036467,0.0004110425206693994,1.537202153454279,0.0,1.8601190476190478e-05,0.0,0.003629461907298881,0.015107919831051758,0.022923639996873527,0.00020192993056428416,0.0,0.0,0.0,0.0,0.48029379133592703,0.0,0.0,0.0,0.0002594156807912855,0.10205498702741012,0.00011160714285714285,1.878192927977562e-05,0.0,0.0,0.0015223682623899675,0.0,9.175494980756259e-05,0.0,6.199658770781256e-05,0.0,0.0,0.0,0.0,0.018533102188066728,0.1759485470161373,0.0,0.04646071831019513,0.0355921118956308,8.490960392935521e-05,0.00030275670116901754,0.0,0.0,0.005575098440040931,0.00035342261904761904,0.8549811309086602,0.0,0.0,0.0,0.0,0.0,0.0,1.9211197625381546,0.0,0.0,0.0008006320272092057,0.0,0.0,0.0,0.26045089477999955,0.0007300577304409637,0.0,0.0015918881178996656,0.02027890120253561,0.0,0.027909427777483842,0.0003580905637095948,0.0
8007_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0013432194283258113,0.0,0.0,0.0,0.0,0.0,0.0035460992907801418,0.0,0.0,0.0,1.7990543735224584,0.0,0.006447453255963894,0.029926928863099077,0.0,0.0,0.0,0.0771545239630346,0.0,0.005802707930367505,0.030625402965828497,0.0006447453255963894,0.0,0.6624758220502901,0.0,0.0,0.0,0.0,0.0,0.016924564796905222,0.0003761014399312272,0.0,0.0,0.0,0.0,0.30625402965828497,0.0,0.0,0.0,0.0022028798624543306,0.028368794326241134,0.0,0.0,0.0,0.0,0.0,0.0,0.00016118633139909736,0.0,0.0,0.0,0.0,0.0,0.0,0.0009671179883945841,0.24822695035460993,0.0,0.1038039974210187,0.08822265205243929,0.0,0.0,0.0,0.0,0.006447453255963894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.852729421878358,0.0,0.0,0.0,0.0,0.0,0.0,0.17940038684719536,0.0,0.0,0.00026864388566516224,0.0013432194283258113,0.0,0.025789813023855575,0.0019342359767891683,0.0
8009_1,0.0,0.00038255547054322876,0.0,0.0,0.0,0.0,0.030795715378729917,0.0,0.0,0.0,0.0,0.0,0.017980107115531753,0.0,0.0,0.0,0.9047436878347361,0.0,0.0,0.03003060443764346,0.0,0.0,0.0,0.041315990818668706,0.0,0.0,0.0,0.0,0.0,2.1759755164498853,0.0,0.0,0.0,0.0,0.028691660290742157,0.03921193573068095,0.0,0.0,0.0,0.0,0.0,0.6099846977811783,0.0,0.0,0.0,0.0,0.21461361897475134,0.0,0.0005738332058148432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018362662586074982,0.14154552410099464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5097551644988523,0.0,0.0,0.0,0.0,0.0,0.0,0.06560826319816374,0.0011476664116296864,0.0,0.0,0.0,0.0,0.07287681713848508,0.0022953328232593728,0.0
8009_2,0.0,0.0,0.0,0.0,0.0,0.0,0.04986149584487535,0.0,0.0,0.0,0.0,0.0,0.01187178472497032,0.0,0.0,0.0,0.6877720617332805,0.0,0.0,0.01701622477245746,0.0,0.0,0.0,0.05856747130985358,0.0,0.0,0.007914523149980214,0.0,0.0,2.3434903047091415,0.0,0.0,0.0,0.0,0.02849228333992877,0.031658092599920855,0.0,0.0,0.0,0.0,0.0,0.5983379501385041,0.0,0.0,0.0,0.0,0.21290067273446775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03561535417491096,0.055401662049861494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9572615749901068,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.04986149584487535,0.0019786307874950534,0.0
8009_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0535443312378062,0.0,0.0,0.0,0.0,0.0,0.02037719488402341,0.0,0.0,0.0,0.6629091697376978,0.0,0.0,0.011489269455885541,0.0,0.0,0.0,0.06590071536960763,0.0,0.0,0.0,0.0,0.0,1.3891177108172557,0.0,0.0,0.0,0.0,0.018209408194233688,0.0260134402774767,0.0,0.0,0.0,0.0,0.0,0.5768480381530456,0.0,0.0,0.0,0.0006503360069369175,0.2605679601127249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07999132885324084,0.2904834164318231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22219813570344676,0.0,0.0,0.0,0.0,0.0,0.0,0.07132018209408195,0.0,0.0,0.0,0.0,0.0,0.02406243225666594,0.0021677866897897246,0.0
8009_4,0.0,0.0,0.0,0.0,0.0,0.0,0.1596851992891597,0.0,0.0,0.0,0.0,0.0,0.008631632394008631,0.0,0.0,0.0,1.036049758822036,0.0,0.0,0.0,0.0,0.0,0.0,0.06803757298806803,0.0030464584920030465,0.0,0.0,0.0,0.0,1.0784463061690783,0.0,0.0,0.0,0.0,0.014216806296014217,0.02284843869002285,0.0,0.0,0.0,0.0,0.0,0.5689261233815689,0.0,0.0,0.0,0.0,0.11627316577811626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046458492003046456,0.13201320132013203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015232292460015235,0.011424219345011425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1403909621731404,0.0,0.0,0.0,0.0,0.0,0.031226199543031224,0.0030464584920030465,0.0
8009_5,0.0,0.0,0.0,0.0,0.0,0.0,0.16125541125541126,0.0,0.0,0.0,0.0,0.0,0.0367965367965368,0.0,0.0,0.0,0.6428571428571428,0.0,0.0,0.009018759018759018,0.0,0.0,0.0,0.044733044733044736,0.0,0.0,0.0,0.0,0.0,1.4545454545454546,0.0,0.0,0.0,0.0,0.023088023088023088,0.03607503607503607,0.0007215007215007215,0.0,0.0,0.0,0.0,0.5162337662337663,0.0,0.0,0.0,0.0,0.28427128427128423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032467532467532464,0.04329004329004329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281024531024531,0.0,0.0,0.0,0.0,0.0,0.0,0.10353535353535354,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0025252525252525255,0.0
8009_6,0.0,0.0,0.0,0.0,0.0,0.0,0.018230723251643755,0.0,0.0,0.0,0.0,0.0,0.014644351464435146,0.0,0.0,0.0,0.06246264196054991,0.0,0.0,0.01658696951583981,0.0,0.0,0.0,0.04423191870890616,0.0,0.0,0.0,0.0,0.0,1.630005977286312,0.0,0.0,0.0,0.0,0.013747758517632994,0.036610878661087864,0.0014943215780035865,0.0,0.0,0.0,0.0,0.7029288702928871,0.0,0.0,0.0,0.0,0.15331739390316795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02958756724447101,0.05977286312014345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6249252839210998,0.0,0.0,0.0,0.0,0.0,0.0,0.07217573221757323,0.00029886431560071725,0.0,0.0,0.0,0.0,0.029139270771069932,0.0022414823670053796,0.0
8009_7,0.0,0.0,0.0,0.0,0.0,0.0,0.044930875576036866,0.0,0.0,0.0,0.0,0.0,0.004608294930875576,0.0,0.0,0.0,0.7223502304147464,0.0,0.0,0.011808755760368663,0.0,0.0,0.0,0.03110599078341014,0.0,0.0,0.01152073732718894,0.0,0.0,1.5034562211981566,0.0,0.0,0.0,0.0,0.016129032258064516,0.033122119815668205,0.001152073732718894,0.0,0.0,0.0,0.0,0.7042050691244239,0.0,0.0,0.0,0.0,0.35944700460829493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038018433179723504,0.08064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021601382488479263,0.0,0.0,0.0,0.0,0.0,0.0,0.21255760368663595,0.0,0.0,0.0,0.0,0.0,0.0,0.048387096774193554,0.0017281105990783411,0.0,0.0,0.0,0.0,0.020737327188940093,0.0,0.0
8009_8,0.0,0.0,0.0,0.0,0.0,0.0,0.1474604041507373,0.0,0.0,0.0,0.0,0.0,0.02075368651010377,0.0,0.0,0.0,0.45057345712725283,0.0,0.0,0.008465319497542327,0.0,0.0,0.0,0.04150737302020754,0.0,0.0,0.016384489350081924,0.0,0.0,1.833424358274167,0.0,0.0,0.0,0.0,0.026761332605133806,0.027307482250136537,0.002184598580010923,0.0,0.0,0.0,0.0,0.6070453304205352,0.0,0.0,0.0,0.0,0.2992900054614965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018842162752594212,0.10376843255051885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12315674494811578,0.0,0.0,0.0,0.0,0.0,0.0,0.021026761332605132,0.0,0.0,0.0,0.0,0.0,0.0409612233752048,0.001365374112506827,0.0
8009_9,0.0,0.0,0.0,0.0,0.0004000600090013502,0.0,0.0028004200630094515,0.0,0.0,0.0,0.0,0.0,0.012001800270040506,0.0,0.0,0.0,0.4428164224633695,0.0,0.0,0.021403210481572236,0.0,0.0,0.0,0.03960594089113367,0.0,0.0,0.0,0.0,0.0,2.7715157273591036,0.0,0.0,0.0,0.0,0.023103465519827976,0.031004650697604642,0.0021003150472570886,0.0,0.0,0.0,0.0,0.46897034555183276,0.0,0.0,0.0,0.0005000750112516877,0.3529529429414412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03750562584387658,0.11901785267790169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0948642296344453,0.0,0.0,0.0,0.0,0.0,0.0,0.0245036755513327,0.00035005250787618143,0.0,0.0019002850427564135,0.0012501875281292194,0.0,0.040356053408011204,0.000650097514627194,0.0
8013_1,0.0,0.0,0.0,0.0,0.0,0.0,0.15063039150630392,0.0,0.0,0.0,0.0,0.0,0.0053085600530856005,0.0,0.0,0.0,0.7420924574209247,0.0,0.0019907100199071004,0.007962840079628402,0.0,0.0,0.0,0.0371599203715992,0.0,0.0,0.0,0.0,0.007078080070780801,2.0026542800265426,0.0,0.0,0.0,0.0,0.0,0.025436850254368502,0.0,0.0,0.0,0.0,0.0,0.6157929661579297,0.0,0.0,0.0,0.0006635700066357001,0.10218978102189781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019243530192435302,0.21676620216766201,0.0,0.0544127405441274,0.0,0.0,0.0,0.0,0.0,0.009732360097323601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.416500774165008,0.0,0.0,0.0,0.0,0.0,0.0,0.34682592346825925,0.0,0.0,0.0,0.005529750055297501,0.0,0.0159256801592568,0.0017695200176952002,0.0
